t_ms,dt,left_delta,right_delta,ds,dtheta_enc,imu_theta,imu_dtheta,x_pred,y_pred,theta_pred,x_est,y_est,theta_est,Pxx_pred,Pyy_pred,Ptt_pred,Pxx_est,Pyy_est,Ptt_est,innovation_theta,innovation_x,innovation_y,NIS_theta,dx_update,dy_update,dtheta_update,s_robot,s_target,ex_r,ey_r,h_err,lookahead_x,lookahead_y,vx_cmd,omega_cmd,omega_pp,v_des,adaptive_lookahead
810,0.010000,0.000000,0.078804,0.039402,0.005398,1.413073,0.004139,40.809047,10.508835,1.414010,40.809207,10.508811,1.413977,25.061354,25.132880,0.000281,25.061123,25.132875,0.000271,-0.000936,nan,nan,0.000111,0.000161,-0.000024,-0.000033,10.508145,14.108145,3.590623,-0.451168,-0.022865,41.815615,13.984912,6.040282,-0.052394,-0.420553,19.805220,3.600000
820,0.010000,0.000000,0.000000,0.000000,0.000000,1.417089,0.003926,40.809207,10.508811,1.417902,40.809342,10.508791,1.417873,25.061223,25.132975,0.000281,25.061007,25.132970,0.000271,-0.000813,nan,nan,0.000084,0.000134,-0.000020,-0.000029,10.508149,14.108149,3.588842,-0.465021,-0.026762,41.815616,13.984916,6.040262,-0.056622,-0.433464,19.492450,3.600000
830,0.010000,0.000000,0.034833,0.017416,0.002386,1.420519,0.003228,40.811995,10.526004,1.421101,40.812088,10.525991,1.421080,25.061151,25.133071,0.000281,25.060949,25.133067,0.000271,-0.000582,nan,nan,0.000043,0.000093,-0.000014,-0.000021,10.525562,14.125562,3.587321,-0.476900,-0.029969,41.818728,14.002049,6.017736,-0.060005,-0.442879,19.231030,3.600000
840,0.010000,-0.015175,0.000000,-0.007587,0.001039,1.423164,0.002525,40.810956,10.518488,1.423605,40.811024,10.518478,1.423589,25.061030,25.133166,0.000281,25.060843,25.133162,0.000271,-0.000441,nan,nan,0.000025,0.000068,-0.000010,-0.000016,10.525562,14.125562,3.593700,-0.485849,-0.032478,41.818728,14.002049,6.027530,-0.062786,-0.451925,19.020961,3.600000
850,0.010000,0.000000,0.001552,0.000776,0.000106,1.425492,0.002285,40.811138,10.519246,1.425874,40.811195,10.519237,1.425861,25.060945,25.133262,0.000281,25.060771,25.133258,0.000271,-0.000383,nan,nan,0.000019,0.000057,-0.000008,-0.000014,10.525562,14.125562,3.591812,-0.493952,-0.034749,41.818728,14.002049,6.026519,-0.065245,-0.459384,18.862241,3.600000
860,0.010000,-0.065182,0.000000,-0.032591,0.004465,1.427512,0.001870,40.806488,10.486988,1.427730,40.806519,10.486983,1.427723,25.060798,25.133357,0.000281,25.060639,25.133353,0.000271,-0.000218,nan,nan,0.000006,0.000031,-0.000005,-0.000008,10.525562,14.125562,3.623477,-0.500667,-0.036611,41.818728,14.002049,6.068608,-0.067532,-0.468882,18.754873,3.600000
870,0.010000,0.000000,-0.025693,-0.012847,-0.001760,1.428999,0.001459,40.804687,10.474268,1.429182,40.804712,10.474264,1.429176,25.060712,25.133452,0.000281,25.060564,25.133449,0.000271,-0.000183,nan,nan,0.000004,0.000025,-0.000004,-0.000007,10.525562,14.125562,3.635592,-0.505925,-0.038064,41.818728,14.002049,6.085194,-0.069221,-0.475101,18.698854,3.600000
880,0.010000,-0.008967,0.000000,-0.004483,0.000614,1.430411,0.001593,40.804079,10.469826,1.430768,40.804126,10.469818,1.430755,25.060655,25.133549,0.000281,25.060518,25.133546,0.000271,-0.000357,nan,nan,0.000016,0.000047,-0.000007,-0.000013,10.525562,14.125562,3.639272,-0.511628,-0.039644,41.818728,14.002049,6.090976,-0.070981,-0.480912,18.694186,3.600000
890,0.010000,0.000000,0.000000,0.000000,0.000000,1.432360,0.002125,40.804126,10.469818,1.432881,40.804192,10.469809,1.432862,25.060618,25.133646,0.000281,25.060491,25.133643,0.000271,-0.000520,nan,nan,0.000034,0.000066,-0.000010,-0.000019,10.525562,14.125562,3.638187,-0.519227,-0.041751,41.818728,14.002049,6.090967,-0.073280,-0.488054,18.740868,3.600000
900,0.010000,-0.001552,0.000000,-0.000776,0.000106,1.434094,0.001747,40.804086,10.469040,1.434609,40.804149,10.469031,1.434591,25.060590,25.133743,0.000281,25.060472,25.133740,0.000271,-0.000515,nan,nan,0.000034,0.000063,-0.000009,-0.000018,10.525562,14.125562,3.638061,-0.525453,-0.043479,41.818728,14.002049,6.091959,-0.075172,-0.493987,18.838900,3.600000
910,0.010000,0.000000,0.030349,0.015175,0.002079,1.434296,-0.000128,40.806209,10.484065,1.434463,40.806229,10.484062,1.434457,25.060600,25.133841,0.000281,25.060489,25.133838,0.000271,-0.000167,nan,nan,0.000004,0.000020,-0.000003,-0.000006,10.525562,14.125562,3.622957,-0.524948,-0.043346,41.818728,14.002049,6.072376,-0.074898,-0.491926,18.988283,3.600000
920,0.010000,0.086392,0.000000,0.043196,-0.005917,1.433291,-0.001076,40.812100,10.526857,1.433381,40.812111,10.526855,1.433378,25.060667,25.133940,0.000281,25.060561,25.133938,0.000271,-0.000090,nan,nan,0.000001,0.000010,-0.000002,-0.000003,10.526417,14.126417,3.581179,-0.521110,-0.042266,41.818881,14.002890,6.016642,-0.073366,-0.483848,19.189016,3.600000
930,0.010000,0.000000,0.037764,0.018882,0.002587,1.432292,-0.000948,40.814697,10.545559,1.432430,40.814713,10.545557,1.432425,25.060694,25.134038,0.000281,25.060594,25.134036,0.000271,-0.000138,nan,nan,0.000002,0.000016,-0.000002,-0.000005,10.545282,14.145282,3.581642,-0.518479,-0.041313,41.822253,14.021451,5.992277,-0.072233,-0.479455,19.441100,3.600000
940,0.010000,0.040868,0.000000,0.020434,-0.002799,1.431537,-0.000676,40.817531,10.565795,1.431748,40.817554,10.565792,1.431741,25.060729,25.134137,0.000281,25.060635,25.134135,0.000271,-0.000211,nan,nan,0.000006,0.000023,-0.000003,-0.000008,10.565699,14.165699,3.581963,-0.516849,-0.040629,41.825902,14.041540,5.965906,-0.071384,-0.475844,19.744533,3.600000
950,0.010000,0.000000,0.025866,0.012933,0.001772,1.430529,-0.001119,40.819347,10.578600,1.430622,40.819357,10.578599,1.430619,25.060757,25.134235,0.000281,25.060669,25.134233,0.000271,-0.000093,nan,nan,0.000001,0.000010,-0.000001,-0.000003,10.578622,14.178622,3.582520,-0.513345,-0.039508,41.828211,14.054254,5.949217,-0.070100,-0.471296,20.099317,3.600000
960,0.010000,0.010691,0.000000,0.005346,-0.000732,1.428943,-0.001657,40.820103,10.583892,1.428963,40.820106,10.583891,1.428962,25.060777,25.134333,0.000281,25.060695,25.134332,0.000271,-0.000020,nan,nan,0.000000,0.000002,-0.000000,-0.000001,10.583963,14.183963,3.583358,-0.507616,-0.037850,41.829166,14.059510,5.942318,-0.068277,-0.465496,20.505451,3.600000
970,0.010000,0.000000,0.016554,0.008277,0.001134,1.427046,-0.001859,40.821276,10.592085,1.427103,40.821281,10.592085,1.427101,25.060808,25.134432,0.000281,25.060731,25.134430,0.000271,-0.000057,nan,nan,0.000000,0.000006,-0.000001,-0.000002,10.592235,14.192235,3.584285,-0.501254,-0.035989,41.830644,14.067648,5.931633,-0.066218,-0.458836,20.639809,3.600000
980,0.010000,0.037764,0.000000,0.018882,-0.002587,1.425243,-0.001731,40.823985,10.610772,1.425370,40.823997,10.610770,1.425365,25.060859,25.134531,0.000281,25.060787,25.134529,0.000271,-0.000126,nan,nan,0.000002,0.000012,-0.000002,-0.000004,10.611105,14.211105,3.585127,-0.495699,-0.034254,41.834016,14.086214,5.907255,-0.064239,-0.451886,20.597352,3.600000
990,0.010000,0.000000,0.010691,0.005346,0.000732,1.423404,-0.001923,40.824772,10.616059,1.423442,40.824775,10.616059,1.423441,25.060895,25.134629,0.000281,25.060827,25.134628,0.000271,-0.000038,nan,nan,0.000000,0.000004,-0.000001,-0.000001,10.616448,14.216448,3.586068,-0.488979,-0.032330,41.834971,14.091471,5.900352,-0.062129,-0.445239,20.585314,3.600000
1000,0.010000,0.028797,0.000000,0.014399,-0.001972,1.421591,-0.001902,40.826889,10.630301,1.421539,40.826885,10.630302,1.421541,25.060947,25.134728,0.000281,25.060884,25.134727,0.000271,0.000051,nan,nan,0.000000,-0.000005,0.000001,0.000002,10.630838,14.230838,3.586976,-0.482635,-0.030430,41.837543,14.105630,5.881758,-0.059999,-0.438078,20.552852,3.600000
1010,0.010000,0.000000,0.002931,0.001466,0.000201,1.420192,-0.001374,40.827103,10.631752,1.420167,40.827101,10.631752,1.420168,25.060986,25.134827,0.000281,25.060926,25.134826,0.000271,0.000025,nan,nan,0.000000,-0.000002,0.000000,0.000001,10.632303,14.232303,3.587634,-0.477755,-0.029056,41.837805,14.107072,5.879865,-0.058507,-0.433509,20.549545,3.600000
1020,0.010000,0.039488,0.000000,0.019744,-0.002705,1.419585,-0.000463,40.830063,10.651272,1.419705,40.830074,10.651271,1.419700,25.061052,25.134926,0.000281,25.060996,25.134925,0.000271,-0.000119,nan,nan,0.000002,0.000010,-0.000001,-0.000004,10.652040,14.252040,3.587841,-0.476641,-0.028589,41.841332,14.126490,5.854357,-0.057893,-0.430621,20.504922,3.600000
1030,0.010000,0.000000,0.030349,0.015175,0.002079,1.420236,0.000948,40.832358,10.666273,1.420648,40.832391,10.666268,1.420634,25.061116,25.135025,0.000281,25.061063,25.135024,0.000271,-0.000412,nan,nan,0.000022,0.000034,-0.000005,-0.000015,10.667209,14.267209,3.587383,-0.480389,-0.029522,41.844043,14.141415,5.834748,-0.058813,-0.432554,20.470553,3.600000
1040,0.010000,0.021210,0.000000,0.010605,-0.001453,1.422256,0.002317,40.833978,10.676753,1.422951,40.834033,10.676745,1.422926,25.061176,25.135125,0.000281,25.061127,25.135123,0.000271,-0.000694,nan,nan,0.000061,0.000055,-0.000008,-0.000025,10.677811,14.277811,3.586264,-0.488869,-0.031815,41.845938,14.151847,5.821041,-0.061220,-0.439155,20.446495,3.600000
1050,0.010000,0.000000,0.037936,0.018968,0.002598,1.425577,0.003526,40.836827,10.695506,1.426452,40.836895,10.695496,1.426421,25.061249,25.135224,0.000281,25.061203,25.135223,0.000271,-0.000875,nan,nan,0.000097,0.000067,-0.000010,-0.000031,10.696772,14.296772,3.584515,-0.501934,-0.035309,41.849327,14.170502,5.796537,-0.064873,-0.448994,20.403414,3.600000
1060,0.010000,0.000000,0.000000,0.000000,0.000000,1.429850,0.004346,40.836895,10.695496,1.430767,40.836963,10.695486,1.430735,25.061303,25.135323,0.000281,25.061259,25.135322,0.000271,-0.000918,nan,nan,0.000107,0.000068,-0.000010,-0.000033,10.696774,14.296774,3.582319,-0.517323,-0.039623,41.849327,14.170504,5.796527,-0.069512,-0.462759,20.398746,3.600000
1070,0.010000,0.000000,0.083288,0.041644,0.005705,1.434334,0.004421,40.842777,10.736722,1.435156,40.842837,10.736713,1.435126,25.061406,25.135423,0.000281,25.061364,25.135422,0.000271,-0.000821,nan,nan,0.000086,0.000060,-0.000009,-0.000029,10.738387,14.338387,3.579943,-0.534638,-0.044015,41.856764,14.211448,5.742799,-0.073997,-0.473815,20.308617,3.600000
1080,0.010000,0.010519,0.000000,0.005259,-0.000720,1.438802,0.004426,40.843548,10.741924,1.439553,40.843601,10.741916,1.439526,25.061470,25.135522,0.000281,25.061431,25.135521,0.000271,-0.000750,nan,nan,0.000071,0.000053,-0.000008,-0.000027,10.743643,14.343643,3.577547,-0.550561,-0.048415,41.857704,14.216619,5.736011,-0.078688,-0.487349,20.201248,3.600000
1090,0.010000,0.000000,0.116741,0.058370,0.007996,1.443182,0.004362,40.851241,10.799785,1.443888,40.851291,10.799777,1.443863,25.061594,25.135623,0.000281,25.061555,25.135622,0.000271,-0.000707,nan,nan,0.000063,0.000050,-0.000007,-0.000025,10.801947,14.401947,3.574979,-0.568843,-0.052752,41.868124,14.273984,5.660810,-0.083011,-0.496931,20.042529,3.600000
1100,0.010000,0.009139,0.000000,0.004570,-0.000626,1.447471,0.004203,40.851869,10.804310,1.448066,40.851909,10.804304,1.448045,25.061660,25.135722,0.000281,25.061624,25.135721,0.000271,-0.000594,nan,nan,0.000045,0.000040,-0.000006,-0.000021,10.806512,14.406512,3.572558,-0.583987,-0.056933,41.868939,14.278475,5.654921,-0.087456,-0.509630,19.935160,3.600000
1110,0.010000,0.000000,0.093979,0.046989,0.006437,1.451057,0.003361,40.857663,10.850940,1.451406,40.857686,10.850937,1.451393,25.061772,25.135822,0.000281,25.061737,25.135821,0.000271,-0.000349,nan,nan,0.000015,0.000023,-0.000003,-0.000012,10.853426,14.453426,3.570423,-0.598592,-0.060282,41.877324,14.324634,5.594474,-0.090774,-0.516791,19.879141,3.600000
1120,0.010000,0.003104,0.000000,0.001552,-0.000213,1.453617,0.002274,40.857871,10.852478,1.453668,40.857875,10.852477,1.453666,25.061839,25.135921,0.000281,25.061806,25.135920,0.000271,-0.000051,nan,nan,0.000000,0.000003,-0.000000,-0.000002,10.854975,14.454975,3.569048,-0.606795,-0.062554,41.877601,14.326158,5.592478,-0.093189,-0.523686,19.874473,3.600000
1130,0.010000,0.000000,0.043972,0.021986,0.003012,1.455179,0.001412,40.860444,10.874312,1.455077,40.860437,10.874313,1.455081,25.061927,25.136021,0.000281,25.061896,25.136020,0.000271,0.000102,nan,nan,0.000001,-0.000006,0.000001,0.000004,10.876918,14.476918,3.568097,-0.613223,-0.063969,41.881522,14.347748,5.564227,-0.094580,-0.526560,19.921155,3.600000
1140,0.010000,0.045351,0.000000,0.022676,-0.003106,1.456064,0.000767,40.863056,10.896837,1.455848,40.863042,10.896839,1.455856,25.062018,25.136120,0.000281,25.061988,25.136120,0.000271,0.000216,nan,nan,0.000006,-0.000013,0.000002,0.000008,10.899547,14.499547,3.567526,-0.617447,-0.064744,41.885566,14.370012,5.535100,-0.095283,-0.527412,19.937985,3.600000
1150,0.010000,0.000000,0.022762,0.011381,0.001559,1.456140,-0.000075,40.864348,10.908145,1.455781,40.864326,10.908148,1.455794,25.062098,25.136220,0.000281,25.062070,25.136219,0.000271,0.000359,nan,nan,0.000016,-0.000021,0.000003,0.000013,10.910903,14.510903,3.567516,-0.617983,-0.064682,41.887596,14.381186,5.520487,-0.095158,-0.526476,19.911649,3.600000
1160,0.010000,0.051559,0.000000,0.025780,-0.003531,1.455871,-0.000213,40.867284,10.933758,1.455581,40.867267,10.933760,1.455591,25.062194,25.136320,0.000281,25.062167,25.136319,0.000271,0.000290,nan,nan,0.000011,-0.000017,0.000002,0.000010,10.936628,14.536628,3.567532,-0.618939,-0.064480,41.892194,14.406497,5.487385,-0.094804,-0.524129,19.851861,3.600000
1170,0.010000,0.000000,0.006035,0.003018,0.000413,1.455816,0.000043,40.867614,10.936758,1.455634,40.867604,10.936759,1.455640,25.062269,25.136419,0.000281,25.062244,25.136419,0.000271,0.000182,nan,nan,0.000004,-0.000010,0.000002,0.000006,10.939639,14.539639,3.567489,-0.619319,-0.064529,41.892732,14.409459,5.483511,-0.094840,-0.524081,19.795843,3.600000
1180,0.010000,0.016727,0.000000,0.008363,-0.001146,1.456018,0.000341,40.868565,10.945067,1.455981,40.868563,10.945067,1.455982,25.062351,25.136519,0.000281,25.062328,25.136518,0.000271,0.000037,nan,nan,0.000000,-0.000002,0.000000,0.000001,10.947985,14.547985,3.567241,-0.621080,-0.064871,41.894223,14.417671,5.472773,-0.095158,-0.524542,19.791174,3.600000
1190,0.010000,0.000000,0.006035,0.003018,0.000413,1.456596,0.000719,40.868908,10.948065,1.456702,40.868914,10.948064,1.456698,25.062430,25.136618,0.000281,25.062408,25.136618,0.000271,-0.000105,nan,nan,0.000001,0.000006,-0.000001,-0.000004,10.950996,14.550996,3.566784,-0.623821,-0.065586,41.894762,14.420634,5.468897,-0.095899,-0.526484,19.818392,3.600000
1200,0.010000,0.003104,0.000000,0.001552,-0.000213,1.457543,0.001076,40.869091,10.949606,1.457774,40.869102,10.949605,1.457766,25.062509,25.136718,0.000281,25.062489,25.136717,0.000271,-0.000230,nan,nan,0.000007,0.000012,-0.000002,-0.000008,10.952545,14.552545,3.566110,-0.627719,-0.066654,41.895038,14.422158,5.466903,-0.097023,-0.529580,19.813724,3.600000
1210,0.010000,0.000000,0.018278,0.009139,0.001252,1.458629,0.001156,40.870133,10.958685,1.458921,40.870148,10.958683,1.458911,25.062596,25.136818,0.000281,25.062576,25.136817,0.000271,-0.000292,nan,nan,0.000011,0.000014,-0.000002,-0.000010,10.961665,14.561665,3.565348,-0.632396,-0.067800,41.896668,14.431130,5.455170,-0.098186,-0.532381,19.757705,3.600000
1220,0.010000,0.002931,0.000000,0.001466,-0.000201,1.459703,0.001124,40.870311,10.960140,1.460035,40.870327,10.960138,1.460023,25.062677,25.136917,0.000281,25.062659,25.136917,0.000271,-0.000332,nan,nan,0.000014,0.000016,-0.000002,-0.000012,10.963128,14.563128,3.564637,-0.636444,-0.068912,41.896930,14.432570,5.453287,-0.099356,-0.535603,19.753037,3.600000
1230,0.010000,0.000000,0.039316,0.019658,0.002693,1.460775,0.001124,40.872500,10.979675,1.461147,40.872518,10.979673,1.461134,25.062774,25.137017,0.000281,25.062756,25.137017,0.000271,-0.000372,nan,nan,0.000018,0.000017,-0.000003,-0.000013,10.982740,14.582740,3.563834,-0.641735,-0.070022,41.900435,14.451866,5.428064,-0.100423,-0.537558,19.697019,3.600000
1240,0.010000,0.018278,0.000000,0.009139,-0.001252,1.461784,0.000985,40.873518,10.988757,1.462119,40.873533,10.988755,1.462107,25.062863,25.137117,0.000281,25.062847,25.137116,0.000271,-0.000335,nan,nan,0.000014,0.000015,-0.000002,-0.000012,10.991857,14.591857,3.563164,-0.645826,-0.070996,41.902064,14.460836,5.416340,-0.101402,-0.539817,19.692350,3.600000
1250,0.010000,0.000000,0.037936,0.018968,0.002598,1.463171,0.001491,40.875591,11.007611,1.463599,40.875610,11.007608,1.463583,25.062960,25.137217,0.000281,25.062944,25.137216,0.000271,-0.000427,nan,nan,0.000023,0.000019,-0.000003,-0.000015,11.010778,14.610778,3.562110,-0.652408,-0.072472,41.905446,14.479453,5.392015,-0.102857,-0.542870,19.636332,3.600000
1260,0.010000,0.002931,0.000000,0.001466,-0.000201,1.464886,0.001635,40.875767,11.009066,1.465219,40.875781,11.009064,1.465207,25.063045,25.137316,0.000281,25.063031,25.137316,0.000271,-0.000333,nan,nan,0.000014,0.000014,-0.000002,-0.000012,11.012241,14.612241,3.561040,-0.658282,-0.074095,41.905707,14.480892,5.390133,-0.104563,-0.547566,19.631664,3.600000
1270,0.010000,0.000000,0.034833,0.017416,0.002386,1.466388,0.001358,40.877617,11.026383,1.466565,40.877624,11.026382,1.466559,25.063142,25.137416,0.000281,25.063128,25.137416,0.000271,-0.000177,nan,nan,0.000004,0.000007,-0.000001,-0.000006,11.029609,14.629609,3.560050,-0.664373,-0.075447,41.908811,14.497981,5.367815,-0.105894,-0.550345,19.634384,3.600000
1280,0.010000,0.000000,0.000000,0.000000,0.000000,1.467331,0.000799,40.877624,11.026382,1.467358,40.877625,11.026382,1.467357,25.063228,25.137516,0.000281,25.063215,25.137516,0.000271,-0.000026,nan,nan,0.000000,0.000001,-0.000000,-0.000001,11.029609,14.629609,3.559519,-0.667213,-0.076245,41.908811,14.497981,5.367814,-0.106737,-0.552697,19.634384,3.600000
1290,0.010000,0.000000,0.012071,0.006035,0.000827,1.467759,0.000346,40.878248,11.032385,1.467703,40.878246,11.032385,1.467705,25.063319,25.137616,0.000281,25.063307,25.137615,0.000271,0.000056,nan,nan,0.000000,-0.000002,0.000000,0.000002,11.035627,14.635627,3.559251,-0.668913,-0.076593,41.909887,14.503902,5.360085,-0.107071,-0.553307,19.583034,3.600000
1300,0.010000,0.000000,0.000000,0.000000,0.000000,1.467867,-0.000000,40.878246,11.032385,1.467705,40.878240,11.032386,1.467711,25.063407,25.137715,0.000281,25.063395,25.137715,0.000271,0.000162,nan,nan,0.000003,-0.000006,0.000001,0.000006,11.035627,14.635627,3.559247,-0.668940,-0.076599,41.909887,14.503902,5.360086,-0.107078,-0.553330,19.583034,3.600000
1310,0.010000,0.000000,0.003104,0.001552,0.000213,1.467829,-0.000000,40.878400,11.033930,1.467711,40.878395,11.033930,1.467715,25.063496,25.137815,0.000281,25.063486,25.137815,0.000271,0.000118,nan,nan,0.000002,-0.000004,0.000001,0.000004,11.037174,14.637174,3.559234,-0.669078,-0.076603,41.910163,14.505424,5.358099,-0.107074,-0.553238,19.616607,3.600000
1320,0.010000,0.000000,0.000000,0.000000,0.000000,1.468067,0.000266,40.878395,11.033930,1.467981,40.878392,11.033931,1.467984,25.063586,25.137915,0.000281,25.063576,25.137915,0.000271,0.000086,nan,nan,0.000001,-0.000003,0.000000,0.000003,11.037174,14.637174,3.559054,-0.670040,-0.076873,41.910163,14.505424,5.358099,-0.107358,-0.554034,19.616607,3.600000
1330,0.010000,0.000000,0.000000,0.000000,0.000000,1.468495,0.000463,40.878392,11.033931,1.468448,40.878391,11.033931,1.468449,25.063676,25.138015,0.000281,25.063667,25.138015,0.000271,0.000048,nan,nan,0.000000,-0.000002,0.000000,0.000002,11.037174,14.637174,3.558742,-0.671696,-0.077338,41.910163,14.505424,5.358100,-0.107849,-0.555404,19.616608,3.600000
1340,0.010000,0.000000,0.000000,0.000000,0.000000,1.469097,0.000623,40.878391,11.033931,1.469073,40.878390,11.033931,1.469073,25.063767,25.138115,0.000281,25.063758,25.138114,0.000271,0.000025,nan,nan,0.000000,-0.000001,0.000000,0.000001,11.037174,14.637174,3.558322,-0.673918,-0.077962,41.910163,14.505424,5.358100,-0.108508,-0.557241,19.616608,3.600000
1350,0.010000,0.000000,0.006035,0.003018,0.000413,1.469591,0.000426,40.878696,11.036933,1.469500,40.878694,11.036933,1.469503,25.063860,25.138214,0.000281,25.063852,25.138214,0.000271,0.000091,nan,nan,0.000001,-0.000003,0.000000,0.000003,11.040182,14.640182,3.558013,-0.675683,-0.078391,41.910701,14.508384,5.354237,-0.108945,-0.558297,19.565258,3.600000
1360,0.010000,0.000000,0.000000,0.000000,0.000000,1.469869,0.000304,40.878694,11.036933,1.469806,40.878692,11.036934,1.469809,25.063952,25.138314,0.000281,25.063944,25.138314,0.000271,0.000062,nan,nan,0.000000,-0.000002,0.000000,0.000002,11.040182,14.640182,3.557806,-0.676773,-0.078697,41.910701,14.508384,5.354237,-0.109268,-0.559198,19.565258,3.600000
1370,0.010000,0.000000,0.012071,0.006035,0.000827,1.469954,0.000085,40.879300,11.042938,1.469894,40.879298,11.042939,1.469896,25.064047,25.138414,0.000281,25.064040,25.138414,0.000271,0.000060,nan,nan,0.000000,-0.000002,0.000000,0.000002,11.046199,14.646199,3.557710,-0.677559,-0.078785,41.911776,14.514303,5.346511,-0.109326,-0.559039,19.595383,3.600000
